twitter_user_id,mastodon_user_id,mastodon_server_hostname
1.0886825941646E+018,AIwVItIxJCGuiyWAIy,s.awoo.dev
1397454972,1.09321080400106E+017,hachyderm.io
2566421,1.09343113360517E+017,hachyderm.io
471939680,1.09262951309934E+017,mastodon.gamedev.place
1081105410,1.0942004578938E+017,hachyderm.io
9311562,1.09363931279225E+017,mas.to
39041323,1.09347525340117E+017,mastodon.ie
8.16742603169342E+017,1.09591706720587E+017,infosec.exchange
320920469,1.09294777429439E+017,c.im
475050476,297794,mamot.fr
111093392,1.09259110048181E+017,glammr.us
227666609,1.08197040384378E+017,toot.me.uk
21793074,1.09373907075885E+017,infosec.exchange
8.05181565882028E+017,1.09342471518579E+017,furry.engineer
1.02274610875228E+018,1.10617076179507E+017,mstdn.social
9393542,1.0932318790079E+017,xoxo.zone
1.26416629243886E+018,1.09371499912011E+017,frikiverse.zone
322722220,1.09291871202519E+017,scicomm.xyz
851052380,1.0931484330022E+017,mastodon.world
1479632167,1.09335529037883E+017,cloudisland.nz
130329907,1.09303052005135E+017,mastodon.sdf.org
20195143,1.09831732062431E+017,mastodon.world
9.35942967168205E+017,1.09843340439065E+017,newsie.social
19085137,1.09361972689754E+017,mstdn.ca
262542131,1.09350446677319E+017,mastodon.au
289508610,1.09439885520328E+017,wandering.shop
1357721070,1.09326705723855E+017,berlin.social
12896772,1.09364112438854E+017,c.im
11622052,1.0941819945748E+017,ruby.social
28255028,1.09372031493675E+017,hachyderm.io
240589428,166199,mstdn.social
2811754866,1.08197530558888E+017,mastodon.social
273934082,1.10445222278071E+017,infosec.exchange
3239738259,1.0934250794354E+017,genomic.social
488375423,1.09293199711635E+017,social.chatty.monster
8913952,1.09306641065166E+017,mastodon.vladovince.com
265187956,1.09299257953989E+017,is.nota.live
5768002,866327,mastodon.social
123897192,1.0930525608196E+017,hcommons.social
1.14090664206785E+018,1.0934485670458E+017,rubber.social
166926180,1.09368619036527E+017,infosec.exchange
293613287,1.09372823392026E+017,indieweb.social
1244795522,1.09548057200462E+017,mathstodon.xyz
47776757,1.0930187906563E+017,mastodon.gamedev.place
886331,2072,xoxo.zone
17003263,30559,functional.cafe
56951215,1.09462462620465E+017,glammr.us
9.0762595832422E+017,1.09240260953602E+017,norden.social
14655219,1.09306813938645E+017,androiddev.social
1668888632,1.09364258977648E+017,c.im
17597091,1.09270733443925E+017,piaille.fr
3353430196,1.09321298268794E+017,infosec.exchange
7003542,1.0929102662445E+017,mastodon.me.uk
7.04730218401894E+017,1.09389232985597E+017,fosstodon.org
322177856,1.09247310204553E+017,mastodon.social
10263292,1.09513356252149E+017,pdx.social
55540675,16496,mastodon.social
18363492,286460,mastodon.social
9686352,1.09254286726447E+017,jawns.club
100967062,1.09199668399033E+017,chaos.social
7813142,1.09310179793321E+017,tinnies.club
1.16817285846973E+018,234260,fosstodon.org
336748775,1.09280436300171E+017,mastodon.social
15900344,1.09332585635343E+017,infosec.exchange
449140609,1.09916640475657E+017,infosec.exchange
19795495,1.09304940239429E+017,mastodon.sdf.org
2753261,APSQcbTfnD0uQPkBzk,foxylo.xyz
6062412,23660,mamot.fr
575163026,1.09375068377329E+017,ruby.social
52374355,294616,leftist.network
16036099,10553,mathstodon.xyz
1596141,1.09254121226852E+017,mastodon.social
21257603,1.09387939794021E+017,universeodon.com
14243091,1.09759479147554E+017,mas.to
7.53927031293829E+017,369,cloudisland.nz
1971791,582,mastodon.gamedev.place
2493607992,1.09281914364627E+017,tech.lgbt
312426579,11307,mastodon.social
259292849,1.09621522596698E+017,wx.social
28334303,1.09295008226265E+017,c.im
85592122,1.09292574126746E+017,tooting.ch
10683062,1.09297436246006E+017,c.im
1.25133295175474E+018,1.09496475116846E+017,spore.social
3111061141,1.09323796485275E+017,techpolicy.social
288119225,1.09381303996149E+017,mastodon.world
14861392,1.09376522895468E+017,berlin.social
715114029,1.09246236248805E+017,mastodon.social
2211243971,1.10295216519053E+017,fidelis.social
357145865,25,social.coop
2076471,1.09380540619002E+017,techhub.social
314493714,1.09343736825804E+017,federate.social
14087424,1144750,mastodon.social
8176242,1.09419589289973E+017,aus.social
5505902,1166,mstdn.mx
1.48591379799918E+018,1.09444279423361E+017,c.im
7.68478881695269E+017,1.09240206564464E+017,tech.lgbt
1309641,1.09431117709905E+017,mstdn.social
22498848,1.09382342803913E+017,union.place
17442520,1.0930802312766E+017,mastodon.scot
435565004,1.09370857140067E+017,mathstodon.xyz
9867052,1.09301707691755E+017,mas.to
15148861,1.09295925557176E+017,mastodontech.de
56454024,1.09303681159099E+017,c.im
7.2251192318353E+017,1.09257126221297E+017,bildung.social
2977334326,4,squad.town
2207658752,1.09375464268126E+017,macaw.social
64146543,1.09310540867719E+017,mas.to
76316055,640,openbiblio.social
1039361,1.09247685921719E+017,fosstodon.org
11722,1.09541027061925E+017,indieweb.social
7446562,413566,mastodon.social
325681587,1.09287188711041E+017,urbanists.social
7.9073650204944E+017,1.09367878922569E+017,mastodon.world
73593698,1.09388985686837E+017,sciencemastodon.com
15623129,1.09351167693718E+017,hachyderm.io
41593033,1.09335720337718E+017,hcommons.social
3168097507,1.09292161394514E+017,infosec.exchange
1.24289992275347E+018,1.09841270260011E+017,hachyderm.io
18333941,1.09274248238252E+017,mastodon.green
91451853,1.09789222278489E+017,norcal.social
22024983,1.09915420388156E+017,mas.to
23604341,1.10757519123434E+017,troet.cafe
1.13863825976719E+018,1.09370389772362E+017,mstdn.science
393641252,1.0938145560818E+017,sw-development-is.social
22737971,1.08200529332591E+017,mstdn.social
1.19937589809457E+018,1.098596403017E+017,toot.io
57896861,1.09556233259212E+017,kinktroet.social
15467753,1.09287654289025E+017,mstdn.social
130840248,1.09393515674345E+017,mastodonapp.uk
19546369,1.09580686270474E+017,social.lol
2398587128,1.0931020162091E+017,c.im
8110962,1.09372403559819E+017,hachyderm.io
3316533172,1.09366349072155E+017,dotnet.social
14715126,1.10288416908676E+017,universeodon.com
109058072,1.09364567693364E+017,mastodon.scot
617817020,1.09254152975343E+017,infosec.exchange
4050353655,109131,indieweb.social
17291046,1.09296316137475E+017,deliverabilit.ie
1114454593,1.09263676131444E+017,mstdn.science
10938922,1.0929380545545E+017,sigmoid.social
2835415579,1.09269103568371E+017,mstdn.social
16828826,1.09295688036809E+017,mstdn.social
426562986,1.09300641031805E+017,ioc.exchange
1017287383,1.09540409958866E+017,fedihum.org
22462234,1.09501366803735E+017,mastodon.social
2553590323,1.095403637873E+017,genomic.social
168671025,ALogGdzrSMjw3cCDbs,hacksrus.xyz
744951272,1.09373747126761E+017,piaille.fr
7159622,1.09291372979817E+017,fosstodon.org
2795506604,1.0935511396025E+017,hci.social
24607393,AQlGptEYp9IudOLFWC,social.kernel.org
9.3345841662181E+017,1.09501576096227E+017,mastodon.social
420227431,1.09250351542633E+017,mastodon.social
439138677,1.0938060186542E+017,legal.social
2507515448,1.0928496877869E+017,mas.to
1.51242786323592E+018,1.09304415350637E+017,c.im
40148534,1.09405998665355E+017,urusai.social
1.16886930208004E+018,1.10631877008615E+017,nfdi.social
352543858,1.09980189611623E+017,fediverse.science
274308785,1.09376726569864E+017,mstdn.party
15457404,1.09325476428113E+017,infosec.exchange
1.05046836862353E+018,1.09364366254557E+017,mastodon.gamedev.place
13182752,1.09364235964353E+017,tech.lgbt
393067064,1.09288150580352E+017,ecoevo.social
14525956,266531,social.tchncs.de
399532364,1.09523735417933E+017,troet.cafe
17892108,1.09374300028829E+017,mastodon.world
448692159,1.09291321371427E+017,aus.social
16603418,1.08216142470559E+017,mstdn.social
12414252,1.09363104805214E+017,mastodon.cr
15328265,1.09252384940936E+017,chaos.social
6988572,137046,mastodon.online
770055,1.08222675407339E+017,mastodon.online
93624454,74702,chaos.social
19104219,8784,mastodon.xyz
49575745,1.09349361984268E+017,mas.to
9.12774860916482E+017,1.09504860113883E+017,hachyderm.io
16804677,93081,chaos.social
8430132,1.09363435781395E+017,lounge.town
509274630,1.09303371573681E+017,tech.lgbt
17402944,1.09302592238158E+017,infosec.exchange
14429461,1.09363592630559E+017,hachyderm.io
9073102,1.09363166476758E+017,mas.to
90515658,32945,mastodon.social
3227070718,1.09429218418978E+017,mstdn.social
67228472,1.09369805877577E+017,famichiki.jp
17947950,1.09238944836347E+017,det.social
8.87695305289937E+017,296116,jorts.horse
1.53637354373852E+018,1.09302882418216E+017,c.im
2991507592,1.0954571272516E+017,meemu.org
969730794,1.09274129129018E+017,akademienl.social
15911374,1.09366231225962E+017,ohai.social
27682902,1.09298634358166E+017,c.im
45226744,1.08193682829355E+017,mastodon.ie
17069442,1.09303261061664E+017,sfba.social
14019792,1.08196212828711E+017,mastodon.social
4831846183,1.09418796307808E+017,fosstodon.org
11941912,1.09344425942195E+017,social.theindiestone.com
36465878,1.09403573497369E+017,dnsimple.social
316692309,1.09372740284331E+017,mastodon.world
1.29475357999205E+018,1.09342209941508E+017,hachyderm.io
15332748,1.0928705165208E+017,hachyderm.io
281832082,1.09678615749485E+017,hcommons.social
1830470714,1.09302849921417E+017,masto.bike
14911760,1.09362692461828E+017,hachyderm.io
21236601,1.09302542540256E+017,infosec.exchange
7842382,1.09338924818434E+017,infosec.exchange
1.22111670075994E+018,1.09293670690628E+017,mastodon.green
313535389,1.09288485074283E+017,vis.social
102149878,1.09313122885038E+017,dotnet.social
20681083,1.09394316346802E+017,hachyderm.io
105338017,1.0927869781829E+017,mastodon.iriseden.eu
3260650488,1.09297467964751E+017,fediscience.org
21643404,1.09292906017019E+017,whitespashe.uk
533052678,1.09312747370562E+017,mastodon.ie
18783350,1.0938353073325E+017,hachyderm.io
25691263,1.09287829664781E+017,chaos.social
705586093,1.09517064582367E+017,toot.cat
264267667,1.09362646947157E+017,infosec.exchange
23939773,1.09282681763275E+017,mastodon.online
16309651,1.09326851038518E+017,nrw.social
7060312,114352,infosec.exchange
61775988,1.0925969540856E+017,mas.to
127904641,1.08194811255453E+017,mastodon.online
39176606,198226,mastodon.social
5216381,1.09293192273787E+017,mas.to
14102618,1.08156543906883E+017,mastodon.online
267154006,1.0813004664509E+017,mastodon.social
57030159,1.08653252854691E+017,mastodon.art
1.33200277008221E+018,1.09870565361097E+017,fedihum.org
15612061,12287,wandering.shop
184325627,50669,mamot.fr
8.46367591874642E+017,1.09331779325616E+017,mstdn.social
14117593,1.09285114623693E+017,ruby.social
142408161,1.08320863732978E+017,indieweb.social
98984523,1.09405896750067E+017,hcommons.social
11788732,1.10001643461387E+017,pdx.social
46105095,1.09270268145356E+017,bloor.tw
44594891,1.09334129100141E+017,hachyderm.io
1.16570248389058E+018,1.09455228166076E+017,mstdn.social
9.28291943305695E+017,1.09332541283792E+017,dju.social
72163,1.09537071458957E+017,lor.sh
18764617,1.09301569967234E+017,mas.to
2811763676,1.09309273734568E+017,ecoevo.social
14375302,418131,mastodon.social
1.20055272964875E+018,1.09390014131292E+017,hachyderm.io
3136229043,1.09628151581644E+017,defcon.social
408688404,1.0956239557333E+017,paktodon.asia
8.09806959796949E+017,1.09122483518502E+017,troet.cafe
18992486,1.094055686422E+017,infosec.exchange
10048112,1.0951220751643E+017,berlin.social
14574797,1.09376828485485E+017,indieweb.social
616458396,1.09304677360826E+017,mathstodon.xyz
15492607,1.09349097510429E+017,infosec.exchange
637553,1.09362639934077E+017,indieweb.social
17748995,1.09300227499862E+017,recurse.social
3073036984,1.09297168914269E+017,mastodon.online
53082566,1.09327839982192E+017,mindly.social
1.09288737999464E+018,1.09378045135334E+017,climatejustice.global
529050363,1.09270365310677E+017,leds.social
3654847993,1.09363040609065E+017,mas.to
154958032,8876,mamot.fr
151116641,1.09427297687784E+017,historians.social
14838432,1.09243798047237E+017,hci.social
5697872,1.09266421050583E+017,sfba.social
1.30679342053967E+018,1.10782053660059E+017,floss.social
885067201,1.09362410541176E+017,mstdn.ca
18796908,1.08228439440353E+017,mastodon.social
16284278,1.09257755654781E+017,medibubble.org
29844377,1.09453274286078E+017,urbanists.social
1.14179412844504E+018,1.09366718247128E+017,climatejustice.global
202733499,1.09299391160722E+017,masto.ai
14150382,1.09308209438399E+017,masto.ai
14399478,1.09346642704945E+017,c.im
17777440,1.09423042715523E+017,fosstodon.org
151194434,1.09365791109281E+017,mastodon.world
70161034,1.09378016874379E+017,yyc.bike
14249359,29760,tiny.tilde.website
16670175,1.09536941555351E+017,goettingen.social
1290581,1.10033818759164E+017,hachyderm.io
25551902,1.0926510501199E+017,fosstodon.org
1010819870,1.10773967961843E+017,mstdn.plus
26034677,1.08201454861837E+017,sfba.social
2571251462,1.09326241773307E+017,ecoevo.social
16856928,57410,post.lurk.org
182700027,1.09367153554965E+017,mstdn.science
15075133,90718,gamemaking.social
17664585,1.09363021962574E+017,mas.to
16643791,1.0924589456002E+017,mastodon.social
65957618,1.09504764610992E+017,tsukihi.me
390722263,1.09412023891817E+017,fosstodon.org
146321437,1.09338784835777E+017,prlic.social
389785006,1.0931001305132E+017,urbanists.social
897983798,1.0954935177699E+017,tabletop.vip
143251837,20999,mastodon.art
22593444,1.09348180337449E+017,hachyderm.io
140945309,46740,mstdn.io
297608730,1.09300712721649E+017,bbq.snoot.com
36497295,1.09287240926155E+017,mastodon.radio
1.22814296697316E+018,1.08193265019645E+017,kolektiva.social
1.11694054738465E+018,1.09295068210435E+017,mastodonapp.uk
1.11428320067366E+018,1.08966430490267E+017,hachyderm.io
372226698,106660,chaos.social
14911418,1.09304366176379E+017,toot.bike
42600185,1.09365193363976E+017,mastodon.world
469797841,1.09296015451128E+017,piaille.fr
23796752,1.09377973941609E+017,toot.dusepo.co.uk
69554061,1.0930982445133E+017,mas.to
46815845,1.09537593162024E+017,assemblag.es
14592777,420132,mastodon.social
20163265,1.09372626318652E+017,data-folks.masto.host
3101211,1.08193787646771E+017,mastodon.social
2624334673,1.09569036146785E+017,toot.io
38654173,33932,mastodon.social
882027744,1.09364295205076E+017,berlin.social
18055407,1.09406747543054E+017,masto.ai
15907643,1.09347233000594E+017,chaos.social
113015471,1.09501629903235E+017,mastodon.social
1686211,1.0951668345012E+017,berlin.social
53260315,1.09369679232454E+017,mastodon.scot
9.69480539420885E+017,1.09297476803055E+017,mastodon.green
307032687,1.09303264025492E+017,c.im
15704207,1.09262819763863E+017,mastodon.nl
58754153,1.09317521289876E+017,misaka.chat
154456790,1.0929343324584E+017,floss.social
149880709,1.09305349864206E+017,vmst.io
14302420,1.08198873046129E+017,snabelen.no
472057669,1.0938765779977E+017,mastodon.scot
8943512,1.09296786786201E+017,hachyderm.io
49281402,1.09374658475948E+017,famichiki.jp
633700365,1.09296702859513E+017,scicomm.xyz
169461472,1.09365336224614E+017,mastodon.world
30527660,1.09261138144169E+017,mastodon.gamedev.place
16283820,1.09263655925746E+017,mastodon.online
7.67637785868169E+017,1.09415988408666E+017,agilealliance.social
21251214,1.09264154256019E+017,c.im
23338037,1.09304658806943E+017,mastodonapp.uk
2861018811,1.09377122580001E+017,ohai.social
18032208,1.09435294514611E+017,tech.lgbt
21033282,1.09400239999177E+017,mastodon.nl
14256551,1.08153579115073E+017,mastodon.social
16186487,1.09292751011476E+017,awscommunity.social
63443502,1.09258259721198E+017,wien.rocks
994905900,1.0932505193277E+017,queer.party
501666080,1.09307277752531E+017,hcommons.social
19455518,1.09303834032156E+017,oldbytes.space
14727078,356,mastodon.me.uk
417862704,1.09365072534303E+017,mastodonapp.uk
1.09145657127046E+018,1.08192723954181E+017,dresden.network
1626528546,1.0830143247901E+017,mastodon.social
2904914880,1.09296143307494E+017,noc.social
39466723,2629,tooot.im
4615601,1.09292570635953E+017,mas.to
14756522,1.09378710321738E+017,c.im
499955151,1.09319306434063E+017,mastodon.zaclys.com
878092579,1.09346723020602E+017,fedihum.org
19415019,1.0929267163841E+017,mas.to
7918702,1.0926659129789E+017,hachyderm.io
16197463,1.10262409313515E+017,wandering.shop
172725404,1.0930839022734E+017,infosec.exchange
3482361,1.09270337730502E+017,indieweb.social
796381,1,puz.fun
29577391,784,xoxo.zone
16239654,1.1004910401715E+017,mastodon.gamedev.place
14224468,1.09284997379118E+017,mastodon.me.uk
1.34905926959788E+018,1.0936051864583E+017,kolektiva.social
3759011713,1.09288032540519E+017,nerdculture.de
15972411,1.09256005623732E+017,snabelen.no
7.51373901914116E+017,1.09377520206619E+017,mathstodon.xyz
150446676,1.09278359396958E+017,sfba.social
8.06002318412055E+017,1.10246501372336E+017,cloudisland.nz
138628954,1.09249647669669E+017,wandering.shop
954101586,1.09307530655162E+017,berlin.social
9266022,1.09301043768045E+017,mas.to
54954580,1.09312502434677E+017,masto.bike
296875809,436195,mastodon.social
188735771,1.09853327858716E+017,paquita.masto.host
185798028,1.09364952114956E+017,ioc.exchange
14363929,1.09294137669558E+017,mstdn.social
1684981627,1.0930620091928E+017,mastodon.sdf.org
17933572,1.09553086700934E+017,sciences.social
976079443,116798,chaos.social
555894213,1.09313959264694E+017,c.im
219023923,1.09313274202024E+017,piaille.fr
38199698,1.09329743489932E+017,occitania.social
9853652,1393,vis.social
366102556,1.09264906074589E+017,mastodon.sdf.org
501247029,12168,mamot.fr
8.24827980618752E+017,1.09325762988105E+017,fediscience.org
86401456,1.09251842210716E+017,mastodon.social
361748690,1.09371024206526E+017,mastodon.tn
14048180,1.08350719703023E+017,norden.social
140781176,1.09304564818956E+017,aus.social
771085704,1.09286544134381E+017,mastodon.world
15064230,11633,tooot.im
418379573,1.09322482973584E+017,mas.to
311927379,1.09298551423544E+017,mastodonapp.uk
116817643,1.09297169468662E+017,mastodon.online
187211434,1.09304295394846E+017,infosec.exchange
1.37465081199358E+018,1.10755055492319E+017,trpg-o.xyz
126708489,1.09371830020741E+017,mastodon.cat
147268504,1.09365311511913E+017,zirk.us
1196766031,1.07026973094558E+017,mastodon.online
20737261,1.09300619278162E+017,mastodon.online
14668437,1.09262345451659E+017,bne.social
95232676,1.09297178758296E+017,mas.to
21293089,1.09259439334647E+017,mastodon.social
88468727,1.09324422459389E+017,indieweb.social
2756647453,1.10781033663952E+017,troet.cafe
17187335,1.09325938000835E+017,hachyderm.io
2923126910,1.09440886203698E+017,mstdn.games
2353661557,1.09271576699102E+017,hci.social
1.2450516127475E+018,341699,mamot.fr
253806881,132431,mastodon.social
1.33881852604025E+018,1.09248151424625E+017,fosstodon.org
135177562,1.09262873886381E+017,c.im
20135203,1.09363749128808E+017,mastodonapp.uk
2240880722,1.09279962972376E+017,mstdn.social
39558690,414726,mastodon.social
110210658,1.09296222549262E+017,mastodon.art
1.33479117585796E+018,5904,tooot.im
563027028,1.09626701099908E+017,someone.elses.computer
1264511430,1.09246540183388E+017,mstdn.social
18515814,1.0821685287639E+017,norden.social
1.09323263573903E+018,1.09293040898994E+017,mastodontech.de
18018478,1.09291548935069E+017,mastodon.org.uk
8.12422632503214E+017,91659,chaos.social
172057189,1.09360090347063E+017,mastodon.world
125460613,1.09334387672783E+017,mas.to
57150464,1.09313247643058E+017,oisaur.com
217897954,5039,mathstodon.xyz
798577,1.09342895263718E+017,dice.camp
2647645732,1.09273582433726E+017,mastodon.online
96048648,1.09384405891931E+017,hachyderm.io
74337507,1.09112882386904E+017,det.social
2511439544,1.09404878892395E+017,systemli.social
2782703945,1.09323508591425E+017,c.im
141141836,1.09296354290489E+017,mastodon.online
47917199,1.09295889405766E+017,mastodon.online
2269360674,1.08281606641164E+017,norden.social
11525,148312,mas.to
305111018,1.08198346160419E+017,scholar.social
1110092239,1.09301592214364E+017,piaille.fr
14565884,1.09277912797753E+017,infosec.exchange
29405594,1.0977851575481E+017,mastodon.radio
402326308,1.09434419172803E+017,mastodon-belgium.be
46285804,1.09837717800112E+017,mstdn.games
13751062,1.09280473846475E+017,mas.to
28562715,1.09376187789741E+017,norden.social
9.10976898976698E+017,101977,bonn.social
15979419,1.08195206593034E+017,mastodon.online
5606882,1.08232608192982E+017,phpc.social
22169444,1.09323926121273E+017,frikiverse.zone
620423860,1.09371477413195E+017,sigmoid.social
577808775,1.09293727783185E+017,scicomm.xyz
23415612,1.09303622115026E+017,eupolicy.social
151382847,1.09344005938136E+017,genomic.social
7.54217609596285E+017,1.09363820050465E+017,hachyderm.io
3354721047,1.09301797869472E+017,fosstodon.org
11020162,1.09392829417754E+017,mastodon.gamedev.place
1356192565,1.09912503701824E+017,nfdi.social
19224583,1.09247065716023E+017,nrw.social
3344703880,45973,chaos.social
1.02923286861314E+018,1.09263572718484E+017,infosec.exchange
17906419,1.08205246964977E+017,mastodon.online
449088719,1.09435474714089E+017,infosec.exchange
1618521,1.09350655720368E+017,mastodon.world
1266152682,1.09287950603227E+017,mastodon.nz
17408131,63523,chaos.social
22995545,1.09280008345222E+017,mastodon.online
18198062,669384,mastodon.social
19282941,1.09348555180796E+017,mas.to
15297786,1.09297303272876E+017,c.im
757180,1.09251178489201E+017,mastodon.social
146534354,1.09344891568473E+017,infosec.exchange
26225549,1.09286321142318E+017,mastodon.world
893411089,1.09459469217942E+017,ecoevo.social
3372141,1.0929824879015E+017,mastodon.coffee
15049217,1.09300493917111E+017,c.im
18990428,1.08896422856731E+017,todon.nl
171815084,1.09323906276422E+017,mas.to
3945822856,1.09377316855012E+017,akademienl.social
49811961,1.0925330225282E+017,chaos.social
58277920,1.09273379698885E+017,fosstodon.org
544596805,1.09362308882054E+017,romancelandia.club
8341772,122130,scholar.social
122112794,1.09948966233573E+017,vermont.masto.host
15592735,1.09322250059681E+017,sfba.social
43553,1.09406155898776E+017,hachyderm.io
46531131,1.0925768297278E+017,mastodon.online
14138897,1.09520331510521E+017,infosec.exchange
48288849,255180,mastodon.social
9.3808269778371E+017,1.09348031883187E+017,mastodon.online
28515677,1.09297243562002E+017,mastodon.gamedev.place
135073019,1.09305275950105E+017,mastodon.ie
8729782,1.09430162640091E+017,kolektiva.social
6976812,483391,mastodon.social
1.02932472016715E+018,1.09302250163943E+017,fediscience.org
1715066035,1.10142351302199E+017,flipboard.social
1.36038139708972E+018,1.09277074054535E+017,scholar.social
8.68231903312216E+017,141529,eldritch.cafe
16534626,1.09289296176393E+017,phpc.social
38445080,1.08236754842325E+017,metalhead.club
2544508153,1.09375514263699E+017,macaw.social
7.15749010489938E+017,1.09307563116803E+017,sciences.social
4809782876,1.09327468183622E+017,sfba.social
29959114,49631,vis.social
500823358,1.09364378112455E+017,toad.social
19359977,1.09326807558939E+017,det.social
1.15620955439023E+018,167315,chaos.social
222522906,1.09281379236036E+017,androiddev.social
555165669,1.09296124527024E+017,c.im
2820403677,73163,norden.social
1466767646,1.09376766298119E+017,piaille.fr
1.46092495317651E+018,1.10378389536159E+017,fediscience.org
14596629,1.09288126698475E+017,darmstadt.social
960568586,1.09291452396158E+017,fediscience.org
15897229,1.09304016692022E+017,know.me.uk
14932303,1.09319342874273E+017,chaos.social
13251382,26018,mathstodon.xyz
295925974,1.09556366064745E+017,sciences.social
1136634655,1.09298640516433E+017,mastodon.online
18745538,1.0929678062977E+017,mastodon.online
259871223,1.09268829382061E+017,socialserver.science
18745783,1.09259055317802E+017,mastodon.nz
53130385,1.09294926648258E+017,ioc.exchange
2307301376,1.09374146994999E+017,newsie.social
164639178,128875,mamot.fr
7.53257703712104E+017,1.09388294179529E+017,mastodon.ie
149096802,1.09365364912838E+017,sigmoid.social
14110310,1.09628101271294E+017,mastodon.rubywhite.com
6039192,1.10039713462408E+017,infosec.exchange
198897956,1.09311652590896E+017,silvan.cloud
160420535,1.09393610017131E+017,fosstodon.org
17721461,1.09362583519589E+017,sciencemastodon.com
9.07305760601899E+017,1.0932993675504E+017,bildung.social
322541500,1.0929165619545E+017,infosec.exchange
23344125,1.08283784314749E+017,camp.smolnet.org
15413876,23844,social.tchncs.de
405840144,1.09287250867615E+017,mastodon.ie
4525011,1.09362284705223E+017,mastodon.social
65126429,1.09311560345271E+017,mathstodon.xyz
16839948,1.09253632433695E+017,mastodon.social
151914231,2890,octodon.social
21638806,72421,bitbang.social
4016856743,1.09262844233404E+017,fosstodon.org
185136519,41291,ioc.exchange
1.10739800282885E+018,1.09540783915036E+017,hcommons.social
1.00442577498273E+018,244021,todon.nl
170336638,1.09729258401537E+017,geekdom.social
2809100089,1.09539564179367E+017,infosec.exchange
14966306,1.08199460170366E+017,ruby.social
9.9874447227075E+017,1.09468928450007E+017,hachyderm.io
2785438258,1.09354625714392E+017,mastodon.world
546190369,1.09524723945377E+017,hachyderm.io
1117917194,1.0936874669375E+017,indieweb.social
2900134168,1.09301567523588E+017,eldritch.cafe
412949361,1.0931519742819E+017,toad.social
1322496386,1.09117058906999E+017,sfba.social
14191674,1.09287485677653E+017,mstdn.social
1.04680591379606E+018,1.09466601315461E+017,greennet.social
233196535,16064,tabletop.social
212183066,1.09325534788763E+017,mastodon.sdf.org
3806606307,1.1064487696815E+017,mastodonapp.uk
15291115,1.09292797409298E+017,mastodon.art
6000552,1.09290053982911E+017,mastodon.nz
1.0784529839505E+018,1.09602731475979E+017,hachyderm.io
793968056,1.09264454287891E+017,mastodon.online
2215870242,1.09296464541954E+017,infosec.exchange
618873569,1.08136377500271E+017,mastodon.social
1.00536034425932E+018,1.0924459937735E+017,nrw.social
377839201,1.08193480087076E+017,todon.eu
17766956,1.09434731185808E+017,aus.social
747693332,1.09372216551872E+017,masto.ai
113052418,266303,chaos.social
8.06523648941191E+017,1.09563013083122E+017,nrw.social
1861280094,1.09261344761487E+017,mstdn.social
53000923,1.093823049703E+017,bildung.social
7.7091740537156E+017,1.0954472614542E+017,ecoevo.social
88506347,1.09297251467232E+017,mastodon.nl
126170694,1.0931252665038E+017,masto.ai
410854648,28449,mastodon.social
129010515,1.09580812390218E+017,fosstodon.org
76336279,1.0926893757334E+017,fediscience.org
17726458,1.08199464141707E+017,wandering.shop
15132681,1.0952283000121E+017,mas.to
2992052541,1.09382048081403E+017,masto.ai
252919184,1.09277023796624E+017,aus.social
17949898,1.08194278249325E+017,mstdn.social
20814099,1.09565227925377E+017,toot.blue
5612002,6494,xoxo.zone
14137542,1.093240112184E+017,techhub.social
103945648,309585,mamot.fr
42840767,1.09357540617644E+017,mastodon.world
939102750,1.09780582140609E+017,hostux.social
357761358,1.0928320600708E+017,fosstodon.org
399363751,1.09360741456054E+017,leftodon.social
3928680323,1.09300564324956E+017,hci.social
202116639,67534,kolektiva.social
25302040,1.09292618487982E+017,mastodon.green
2960721,476366,mastodon.social
21084111,1141,vis.social
1240034964,1.09289201706035E+017,fediscience.org
261866603,1.09265270602126E+017,aus.social
117452340,1.0932031343605E+017,c.im
15425914,128845,post.lurk.org
42592812,1.09796472704755E+017,mastodon.nz
9888872,1.09365496202595E+017,kolektiva.social
18226927,1.09304874679282E+017,sciencemastodon.com
34942309,1.08197432279282E+017,mastodon.social
785133,1.09387890886178E+017,hachyderm.io
57990057,1.08227795707953E+017,radiosocial.de
9551792,1.09289645249009E+017,hachyderm.io
23967022,1.09290848924004E+017,mastodon.me.uk
1.01963610963723E+018,1.09325340159505E+017,recurse.social
14461150,1.09383329716165E+017,social.openrightsgroup.org
210619216,1.09337231046248E+017,mastorol.es
422943871,1.09321030154644E+017,piaille.fr
15966654,1.09540573020584E+017,sigmoid.social
1.31976363436123E+018,1.09798665916896E+017,botsin.space
743222730,1.09927918696673E+017,mastodon.social
941505810,1.09289758854585E+017,social.linux.pizza
19722704,1.09311925914253E+017,newsie.social
168999701,1.09415333778752E+017,mastodon.world
586321401,1.09522205339412E+017,mstdn.ca
21558859,1.09290839224487E+017,mastodon.me.uk
43833,1.09363080737169E+017,masto.ai
1.02728378791748E+018,1.0938381311317E+017,ecoevo.social
47478759,1.09285275251011E+017,bne.social
298720403,1.09309773079235E+017,mastodon.gamedev.place
62823,599734,mastodon.social
21307590,1.09304225673982E+017,sueden.social
19971767,1.0819754769003E+017,mastodon.me.uk
100128453,1.09293610204418E+017,hachyderm.io
