twitter_user_id,threads_user_id
1570758767129628674,
886716094160846849,
1002781194,
1586723022701993986,
2922253582,
1283082142235361282,
1519820137980907523,
1619474543503986689,
141510151,
4332321089,
2158204165,
1651127027515248641,
844989297346433028,
1601565839500533760,
1374043793100398592,
290001796,
2411685750,
1595593191767429120,
15330537,
1153871483774672896,
21197327,
2417929777,
1025053884971212800,
1484991689240498187,
1490787954205286406,
1457580791177916417,
2423966738,
20715100,
212232806,
1128740971674505217,
16339839,
1477662286563229698,
1341576013,
766469223807942656,
1175520715556016128,
1597143272282939393,
526395707,
1042216230818603008,
1105353037437173760,
189638631,
179732982,
1673078750827671552,
47416345,
1590317826916732932,
1560372904302452736,
94688466,
3044549224,
1652626786197307393,
1867173098,
1176671101,
217268520,
1390314127831314436,
24947501,
1520970987101204482,
212491827,
2878407608,
1565020251602968576,
260169484,
935590920094932995,
19172137,
40557748,
1440876759835099140,
40155574,
1465009360648740872,
129396067,
1467261609064247298,
1266053546849505287,
149606690,
16472935,
475890681,
2895260188,
1352678749532250118,
525666927,
1295404834301063168,
713830012,
14213762,
411749321,
271716675,
18184205,
17043466,
1009555239740104708,
28371952,
9952952,
961003643263741959,
1048988593119801349,
220387502,
1153238167,
104042502,
720546955,
897086141077176320,
1481558371228602369,
1489060918776328199,
46745375,
157487466,
498362355,
95274626,
1890864385,
1645491242413993984,
265640669,
738786290313920513,
1010875395669942272,
486982005,
1426970237711364097,
1599926386998878210,
1130769938770042880,
257389990,
360719498,
232416391,
1590194328139448327,
1193981301528891394,
1422243986404741122,
8430882,
1423071036,
683113,
16626155,
850196064497934336,
205025364,
37189647,
530946978,
1596341061546381312,
3848233517,
348785209,
328935228,
44741970,
1287428922821484547,
1706837190,
239855916,
4895321859,
1664553591749906432,
1000109779803623424,
1288952460065857547,
87612379,
46561201,
785953223689416704,
338451273,
1375175979908349966,
615334262,
140603541,
1323545947788423169,
1503136091003572226,
16061554,
3086876396,
1658678224895787010,
1591635205353312258,
764372449,
932011692720082946,
281196145,
1559259977172357120,
2369718461,
1619651904547725313,
1615041790809079829,
1559817898817986561,
1215465758211428352,
19075773,
1501504289939808256,
1366846257231245312,
95463107,
197869772,
1323418551106101253,
2574837761,
42395487,
350408947,
2169744832,
1060716261456445440,
79413329,
2952383842,
202868430,
1389082210452443138,
195172333,
1670451299228307456,
83143333,
1323014391646879746,
2199794011,
1524421531249557506,
32647347,
50684256,
1179196562607505409,
715373712,
1415632212423286796,
378153663,
611394921,
270634060,
1427542329246822400,
1174119903512727553,
147278131,
1501641,
2335755270,
972893966,
196087803,
102051558,
55617087,
910086048,
31216188,
1574857544996163595,
1621298584715988993,
1313605601780355073,
2400809587,
710538523,
753946866786590720,
249747341,
15444747,
221919899,
1158394472016859136,
136452657,
3307587945,
904595077963669504,
1425257106945499138,
1276193955131068423,
1676714857,
2715294440,
1509493715303219202,
4829940526,
64664689,
1227064902868701186,
22399187,
252218890,
1540249276382674944,
1428811232895660039,
455618148,
1245141480982929414,
38804863,
1429080983710613504,
32882711,
4186878807,
123574895,
21352451,
983171462214406144,
21371365,
124267704,
11450082,
7211552,
3538295116,
1300132053724340225,
2869888567,
86754371,
471961454,
401257392,
1632817752648949763,
355550660,
342499755,
104830245,
126787560,
1430648136054226948,
497460787,
116185070,
1334632129733464070,
2868570505,
1658409649207377921,
448136940,
104049901,
195724660,
1252551793080512512,
3033772564,
545387130,
519545503,
96824697,
30498550,
1564997776068739072,
1483287201928646657,
146095589,
1586744741097603080,
1557532306403110912,
1372198651917856768,
2870279049,
4455196033,
1482276574854451200,
184730018,
866671179070939136,
1398408318180282372,
1466946986657992704,
1558283086659391488,
1566818407005184000,
1244917796305113088,
16086838,
1260312811659558912,
1618749374846177280,
39927901,
1556502548810432512,
266580344,
19249730,
137945096,
1493860170379964422,
943389476,
1594321085230731266,
907115786,
2417379912,
1247193875220959233,
98890696,
960902204415774720,
1103344635018010630,
1182378332,
69465072,
1677407767789805568,
130321257,
1058638810601451520,
1565821790215180289,
1206661105529098240,
1589279247197257738,
1031933516697817088,
831605394,
590319502,
457600819,
3066225113,
802181984675995648,
1139176550975205377,
193846409,
1018908371276238849,
334801191,
724289343242686464,
1460268816571813888,
256797301,
1647890175173771264,
2887842397,
1355049923947978752,
1679162677921447947,
1369480415636033540,
357306142,
1505689478677020672,
165856380,
203186089,
738055561808367616,
237932418,
1336850751272800256,
3305686197,
1395327753403215873,
